State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,STATE_UT_NAME,DISTRICT,ANNUAL
GUJARAT,SURAT,Surat,Groundnut pods (raw),Other,FAQ,19/05/2025,3000,4800,3900,GUJARAT,SURAT,1304.7
GUJARAT,SURAT,Surat,Little gourd (Kundru),Other,FAQ,19/05/2025,2500,5000,3750,GUJARAT,SURAT,1304.7
GUJARAT,SURAT,Surat,Pegeon Pea (Arhar Fali),Other,FAQ,19/05/2025,5000,12500,8750,GUJARAT,SURAT,1304.7
GUJARAT,SURAT,Surat,Pumpkin,Other,FAQ,19/05/2025,700,1200,950,GUJARAT,SURAT,1304.7
GUJARAT,SURAT,Surat,Tomato,Other,FAQ,19/05/2025,600,2000,1300,GUJARAT,SURAT,1304.7
GUJARAT,SURENDRANAGAR,Dhragradhra,Ajwan,Ajwan,FAQ,19/05/2025,6330,6330,6330,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Dhragradhra,Guar Seed(Cluster Beans Seed),Whole,FAQ,19/05/2025,3995,4555,4400,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Dhragradhra,Mustard,Mustard,FAQ,19/05/2025,5040,5160,5125,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Dhragradhra,Mustard,Sarson(Black),FAQ,19/05/2025,5890,5890,5890,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Vadhvan,Amaranthus,Amaranthus,FAQ,19/05/2025,1500,2000,1750,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Vadhvan,Banana - Green,Banana - Green,FAQ,19/05/2025,1000,1500,1250,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Vadhvan,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,3500,4000,3750,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Vadhvan,Brinjal,Brinjal,FAQ,19/05/2025,2500,3500,3000,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Vadhvan,Garlic,Garlic,FAQ,19/05/2025,10000,10500,10250,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Vadhvan,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,19/05/2025,1500,2000,1750,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,SURENDRANAGAR,Vadhvan,Peas Wet,Peas Wet,FAQ,19/05/2025,8500,9000,8750,GUJARAT,SURENDRANAGAR,534.6
GUJARAT,VADODARA(BARODA),Padra,Bitter gourd,Other,FAQ,19/05/2025,3000,3500,3250,,,
GUJARAT,VADODARA(BARODA),Padra,Cowpea(Veg),Other,FAQ,19/05/2025,3500,4000,3750,,,
GUJARAT,VADODARA(BARODA),Padra,Green Chilli,Green Chilly,FAQ,19/05/2025,1500,3000,2250,,,
HARYANA,FATEHABAD,Fatehabad,Chikoos(Sapota),Other,Large,19/05/2025,2000,2000,2000,HARYANA,FATEHABAD,364.6
HARYANA,GURGAON,Gurgaon,Cauliflower,Other,FAQ,19/05/2025,1000,2000,1500,HARYANA,GURGAON,544.0
HARYANA,GURGAON,Gurgaon,Mango,Other,Large,19/05/2025,3000,5000,4000,HARYANA,GURGAON,544.0
HARYANA,GURGAON,Gurgaon,Potato,Other,FAQ,19/05/2025,800,1000,900,HARYANA,GURGAON,544.0
HARYANA,GURGAON,Gurgaon,Potato,Other,Non-FAQ,19/05/2025,700,900,800,HARYANA,GURGAON,544.0
HARYANA,GURGAON,Gurgaon,Tomato,Other,FAQ,19/05/2025,1000,1200,1100,HARYANA,GURGAON,544.0
HARYANA,GURGAON,Gurgaon,Water Melon,Other,Large,19/05/2025,800,1000,900,HARYANA,GURGAON,544.0
HARYANA,HISSAR,Barwala(Hisar),Karbuja(Musk Melon),Other,Medium,19/05/2025,1250,1300,1300,,,
HARYANA,HISSAR,Barwala(Hisar),Potato,Other,FAQ,19/05/2025,800,1000,900,,,
HARYANA,HISSAR,Hansi,Spinach,Other,FAQ,19/05/2025,1000,1500,1300,,,
HARYANA,KAITHAL,Dhand,Tomato,Deshi,FAQ,19/05/2025,1000,1100,1080,HARYANA,KAITHAL,466.5
HARYANA,KURUKSHETRA,Pehowa,Potato,Other,FAQ,19/05/2025,500,800,600,HARYANA,KURUKSHETRA,691.4
HARYANA,KURUKSHETRA,Pipli,Onion,Local,FAQ,19/05/2025,305,955,820,HARYANA,KURUKSHETRA,691.4
HARYANA,MAHENDRAGARH-NARNAUL,Narnaul,Cabbage,Cabbage,FAQ,19/05/2025,1000,1000,1000,,,
HARYANA,MAHENDRAGARH-NARNAUL,Narnaul,Cauliflower,Cauliflower,FAQ,19/05/2025,2000,2000,2000,,,
HARYANA,MAHENDRAGARH-NARNAUL,Narnaul,Onion,Onion,FAQ,19/05/2025,800,1000,1000,,,
HARYANA,MAHENDRAGARH-NARNAUL,Narnaul,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,19/05/2025,2000,2000,2000,,,
HARYANA,MAHENDRAGARH-NARNAUL,Narnaul,Potato,Potato,FAQ,19/05/2025,1200,1200,1200,,,
HARYANA,MAHENDRAGARH-NARNAUL,Narnaul,Tender Coconut,Tender Coconut,Medium,19/05/2025,5000,5000,5000,,,
HARYANA,MAHENDRAGARH-NARNAUL,Narnaul,Tinda,Tinda,FAQ,19/05/2025,2000,3000,2500,,,
HARYANA,MAHENDRAGARH-NARNAUL,Narnaul,Tomato,Tomato,FAQ,19/05/2025,500,1000,600,,,
HARYANA,MEWAT,FerozpurZirkha(Nagina),Banana,Other,Small,19/05/2025,2000,2400,2200,HARYANA,MEWAT,572.0
HARYANA,MEWAT,FerozpurZirkha(Nagina),Mango,Other,Small,19/05/2025,4000,5000,4500,HARYANA,MEWAT,572.0
HARYANA,MEWAT,Punhana,Tomato,Other,FAQ,19/05/2025,800,800,800,HARYANA,MEWAT,572.0
HARYANA,MEWAT,Tauru,Banana,Other,Medium,19/05/2025,2000,2000,2000,HARYANA,MEWAT,572.0
HARYANA,MEWAT,Tauru,Green Chilli,Green Chilly,FAQ,19/05/2025,2000,2000,2000,HARYANA,MEWAT,572.0
HARYANA,ROHTAK,Meham,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,2000,2000,2000,HARYANA,ROHTAK,618.0
HARYANA,ROHTAK,Meham,Potato,Other,FAQ,19/05/2025,700,800,750,HARYANA,ROHTAK,618.0
HARYANA,SONIPAT,Ganaur,Cabbage,Cabbage,FAQ,19/05/2025,800,1000,1000,,,
HARYANA,SONIPAT,Ganaur,Capsicum,Capsicum,FAQ,19/05/2025,2000,2500,2200,,,
HARYANA,SONIPAT,Ganaur,Coriander(Leaves),Coriander,FAQ,19/05/2025,2400,2500,2400,,,
HARYANA,SONIPAT,Ganaur,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1400,1500,1400,,,
HARYANA,SONIPAT,Ganaur,Ginger(Green),Green Ginger,FAQ,19/05/2025,6500,7000,6800,,,
HARYANA,SONIPAT,Ganaur,Pumpkin,Pumpkin,FAQ,19/05/2025,800,1000,1000,,,
HARYANA,SONIPAT,Gohana,Brinjal,Other,FAQ,19/05/2025,1500,2500,2000,,,
HARYANA,SONIPAT,Gohana,Green Chilli,Other,FAQ,19/05/2025,2000,4000,3000,,,
HARYANA,SONIPAT,Gohana,Water Melon,Other,Large,19/05/2025,800,1500,1000,,,
HARYANA,YAMUNA NAGAR,Radaur,Banana,Other,Medium,19/05/2025,2800,3200,3000,,,
HARYANA,YAMUNA NAGAR,Radaur,Lemon,Other,FAQ,19/05/2025,4000,5000,4500,,,
HARYANA,YAMUNA NAGAR,Radaur,Mousambi(Sweet Lime),Other,Medium,19/05/2025,3000,3200,3100,,,
HARYANA,YAMUNA NAGAR,Radaur,Water Melon,Other,Medium,19/05/2025,500,700,600,,,
HARYANA,YAMUNA NAGAR,Sadhaura,Apple,Other,Medium,19/05/2025,12000,12000,12000,,,
HARYANA,YAMUNA NAGAR,Sadhaura,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,350,450,400,,,
HIMACHAL PRADESH,CHAMBA,Chamba,Bitter gourd,Other,FAQ,19/05/2025,3000,3500,3250,,,
HIMACHAL PRADESH,CHAMBA,Chamba,Bottle gourd,Other,FAQ,19/05/2025,1600,1800,1700,,,
HIMACHAL PRADESH,CHAMBA,Chamba,Brinjal,Other,FAQ,19/05/2025,2000,2200,2100,,,
HIMACHAL PRADESH,CHAMBA,Chamba,Cabbage,Other,FAQ,19/05/2025,1200,1400,1300,,,
HIMACHAL PRADESH,CHAMBA,Chamba,Lemon,Lemon,FAQ,19/05/2025,12000,14000,13000,,,
HIMACHAL PRADESH,CHAMBA,Chamba,Water Melon,Other,Medium,19/05/2025,1800,2000,1900,,,
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,3000,3500,3200,,,
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,Capsicum,Other,FAQ,19/05/2025,3000,3200,3100,,,
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,Green Chilli,Other,FAQ,19/05/2025,4000,5000,4500,,,
HIMACHAL PRADESH,HAMIRPUR,Hamirpur,Mousambi(Sweet Lime),Other,Medium,19/05/2025,7000,7000,7000,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Capsicum,Other,FAQ,19/05/2025,2800,3000,2900,,,
HIMACHAL PRADESH,KANGRA,Dharamshala,Tomato,Other,FAQ,19/05/2025,1200,1400,1300,,,
HIMACHAL PRADESH,KANGRA,Kangra,Apple,Other,Medium,19/05/2025,15000,20000,17000,,,
HIMACHAL PRADESH,KANGRA,Kangra,Cabbage,Other,FAQ,19/05/2025,1000,1200,1100,,,
HIMACHAL PRADESH,KANGRA,Kangra,Capsicum,Other,FAQ,19/05/2025,2500,3000,2700,,,
HIMACHAL PRADESH,KANGRA,Kangra,Garlic,Average,FAQ,19/05/2025,8000,9000,8500,,,
HIMACHAL PRADESH,KANGRA,Kangra,Ginger(Green),Other,FAQ,19/05/2025,5500,6000,5700,,,
HIMACHAL PRADESH,KANGRA,Kangra,Guava,Other,Medium,19/05/2025,10000,11000,10000,,,
HIMACHAL PRADESH,KANGRA,Kangra,Mousambi(Sweet Lime),Other,Medium,19/05/2025,5000,6000,5500,,,
HIMACHAL PRADESH,KANGRA,Kangra,Pineapple,Other,Medium,19/05/2025,4000,5000,4500,,,
HIMACHAL PRADESH,KANGRA,Kangra,Potato,Other,FAQ,19/05/2025,1200,1600,1400,,,
HIMACHAL PRADESH,KANGRA,Kangra,Pumpkin,Other,FAQ,19/05/2025,1000,1500,1200,,,
HIMACHAL PRADESH,KANGRA,Kangra,Raddish,Other,FAQ,19/05/2025,4000,5000,4500,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),Green Chilli,Green Chilly,FAQ,19/05/2025,3000,3500,3300,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),Mango,Dusheri,Medium,19/05/2025,7000,7500,7200,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),Papaya,Other,Medium,19/05/2025,3500,3700,3600,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),Pomegranate,Other,Medium,19/05/2025,11500,13000,12300,,,
HIMACHAL PRADESH,KANGRA,Kangra(Baijnath),Spinach,Other,FAQ,19/05/2025,2500,3000,2700,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Brinjal,Brinjal,FAQ,19/05/2025,2000,2200,2100,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Cauliflower,Cauliflower,FAQ,19/05/2025,4800,5200,5000,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Coriander(Leaves),Coriander,FAQ,19/05/2025,4000,4200,4100,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Ginger(Green),Green Ginger,FAQ,19/05/2025,6500,7500,7000,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Lemon,Lemon,FAQ,19/05/2025,8500,9500,9000,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Onion,1st Sort,FAQ,19/05/2025,1800,1900,1850,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Papaya,Other,Medium,19/05/2025,4200,4600,4400,,,
HIMACHAL PRADESH,KANGRA,Kangra(Jaisinghpur),Tomato,Tomato,FAQ,19/05/2025,1500,1800,1700,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Banana,Amruthapani,Medium,19/05/2025,4000,4500,4200,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Bitter gourd,Bitter Gourd,FAQ,19/05/2025,1800,2500,2000,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Bottle gourd,Bottle Gourd,FAQ,19/05/2025,1000,1500,1200,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Carrot,Carrot,FAQ,19/05/2025,1600,2000,1800,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Ginger(Green),Green Ginger,FAQ,19/05/2025,5500,6000,5700,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Guava,Guava,Medium,19/05/2025,9000,10000,9500,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Mango,Other,Medium,19/05/2025,4500,7500,5500,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Papaya,Other,Medium,19/05/2025,3000,3500,3200,,,
HIMACHAL PRADESH,KANGRA,Kangra(Nagrota Bagwan),Potato,Other,FAQ,19/05/2025,1000,1500,1200,,,
HIMACHAL PRADESH,KANGRA,Palampur,Apple,Apple,Medium,19/05/2025,14000,16000,15500,,,
HIMACHAL PRADESH,KANGRA,Palampur,Beetroot,Beetroot,FAQ,19/05/2025,3500,4000,3800,,,
HIMACHAL PRADESH,KANGRA,Palampur,Bitter gourd,Other,FAQ,19/05/2025,3000,3200,3100,,,
HIMACHAL PRADESH,KANGRA,Palampur,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,1700,1800,1750,,,
HIMACHAL PRADESH,KANGRA,Palampur,Cucumbar(Kheera),Other,FAQ,19/05/2025,1400,1500,1450,,,
HIMACHAL PRADESH,KANGRA,Palampur,Green Chilli,Green Chilly,FAQ,19/05/2025,2800,3000,2900,,,
HIMACHAL PRADESH,KANGRA,Palampur,Mango,Safeda,Medium,19/05/2025,6500,7000,6800,,,
HIMACHAL PRADESH,KANGRA,Palampur,Mango,Totapuri,Medium,19/05/2025,5000,6000,5800,,,
HIMACHAL PRADESH,KANGRA,Palampur,Pineapple,Other,Medium,19/05/2025,4500,5000,4800,,,
HIMACHAL PRADESH,KANGRA,Palampur,Tinda,Tinda,FAQ,19/05/2025,2700,3000,2800,,,
HIMACHAL PRADESH,KANGRA,Palampur,Water Melon,Other,Medium,19/05/2025,1400,1500,1450,,,
HIMACHAL PRADESH,KULLU,Kullu(Chauri Bihal),Cherry,Other,Medium,19/05/2025,4000,8500,7000,,,
HIMACHAL PRADESH,KULLU,Kullu(Chauri Bihal),Peas Wet,Other,FAQ,19/05/2025,4000,6000,5000,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Bitter gourd,Other,FAQ,19/05/2025,2500,3000,2800,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Cucumbar(Kheera),Other,FAQ,19/05/2025,1300,1600,1500,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Green Chilli,Other,FAQ,19/05/2025,2200,2600,2400,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Karbuja(Musk Melon),Karbhuja,Medium,19/05/2025,1400,1800,1600,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Onion,Other,FAQ,19/05/2025,1400,1800,1600,,,
HIMACHAL PRADESH,SOLAN,Solan(Nalagarh),Potato,Other,FAQ,19/05/2025,1100,1300,1200,,,
JAMMU AND KASHMIR,KATHUA,Kathua,Coriander(Leaves),Coriander,FAQ,19/05/2025,2000,2500,2250,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Green Chilli,Other,FAQ,19/05/2025,1800,2000,1900,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Indian Beans (Seam),Other,FAQ,19/05/2025,8000,9000,8500,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Karbuja(Musk Melon),Other,Medium,19/05/2025,1000,1200,1100,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Lemon,Other,FAQ,19/05/2025,8000,9000,8500,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Mango,Totapuri,Medium,19/05/2025,4000,4500,4250,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,KATHUA,Kathua,Raddish,Other,FAQ,19/05/2025,1500,2000,1750,JAMMU AND KASHMIR,KATHUA,1268.2
JAMMU AND KASHMIR,RAJOURI,Rajouri (F&V),Banana,Other,Medium,19/05/2025,6000,6200,6100,JAMMU AND KASHMIR,RAJOURI,957.2
JAMMU AND KASHMIR,RAJOURI,Rajouri (F&V),Bottle gourd,Other,FAQ,19/05/2025,1500,1700,1600,JAMMU AND KASHMIR,RAJOURI,957.2
JAMMU AND KASHMIR,RAJOURI,Rajouri (F&V),Brinjal,Other,FAQ,19/05/2025,2500,2700,2600,JAMMU AND KASHMIR,RAJOURI,957.2
JAMMU AND KASHMIR,RAJOURI,Rajouri (F&V),Mousambi(Sweet Lime),Mousambi,Medium,19/05/2025,3500,3700,3600,JAMMU AND KASHMIR,RAJOURI,957.2
KERALA,ALAPPUZHA,Chengannur,Bottle gourd,Other,FAQ,19/05/2025,1400,1700,1500,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Chengannur,Capsicum,Other,FAQ,19/05/2025,0,0,7000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Chengannur,Cowpea(Veg),Cowpea (Veg),FAQ,19/05/2025,3400,3700,3500,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Chengannur,Snakeguard,Other,FAQ,19/05/2025,2900,3200,3000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Cherthala,Bitter gourd,Other,FAQ,19/05/2025,4800,5000,4900,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Cherthala,Cauliflower,Cauliflower,FAQ,19/05/2025,3500,3700,3600,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Cherthala,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,2500,2700,2600,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Cherthala,Long Melon(Kakri),Other,FAQ,19/05/2025,5000,5200,5100,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Cherthala,Onion,Big,FAQ,19/05/2025,2500,2700,2600,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Capsicum,Other,FAQ,19/05/2025,7000,7600,7000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Harippad,Ginger(Green),Other,FAQ,19/05/2025,5000,5500,5000,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Amphophalus,Other,FAQ,19/05/2025,2000,2200,2100,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,3100,3300,3200,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Cabbage,Other,FAQ,19/05/2025,3000,3200,3100,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,2000,2200,2100,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Ginger(Green),Other,FAQ,19/05/2025,7000,7200,7100,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Onion,Big,FAQ,19/05/2025,2200,2400,2300,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Potato,Other,FAQ,19/05/2025,3500,3700,3600,KERALA,ALAPPUZHA,2841.2
KERALA,ALAPPUZHA,Mannar,Tomato,Other,FAQ,19/05/2025,3500,3800,3600,KERALA,ALAPPUZHA,2841.2
KERALA,ERNAKULAM,Angamaly,Amaranthus,Amaranthus,FAQ,19/05/2025,2500,3500,3000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Angamaly,Green Chilli,Green Chilly,FAQ,19/05/2025,3200,7000,5000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Angamaly,Pineapple,Pine Apple,Large,19/05/2025,3600,6000,5000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Angamaly,Potato,Potato,FAQ,19/05/2025,3400,4000,3800,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Ernakulam,Banana,Nendra Bale,Large,19/05/2025,5100,5300,5200,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Ernakulam,Tomato,Tomato,FAQ,19/05/2025,2600,2800,2700,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Kunnukara  VFPCK,Banana,Nendra Bale,Large,19/05/2025,4300,4500,4400,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Malayattoor  VFPCK,Banana,Palayamthodan,Large,19/05/2025,0,0,2900,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Malayattoor  VFPCK,Banana,Poovan,Large,19/05/2025,0,0,5000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Banana - Green,Banana - Green,FAQ,19/05/2025,5500,6500,6000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Capsicum,Capsicum,FAQ,19/05/2025,5000,6000,5500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Cauliflower,African Sarson,FAQ,19/05/2025,3500,4000,3800,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Cowpea(Veg),Cowpea (Veg),FAQ,19/05/2025,2000,3000,2500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,North Paravur,Ridgeguard(Tori),Other,FAQ,19/05/2025,4500,5500,5000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Black pepper,Garbled,FAQ,19/05/2025,67000,68000,67500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,1400,2400,1800,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Cabbage,Cabbage,FAQ,19/05/2025,1800,2800,2300,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Cauliflower,Cauliflower,FAQ,19/05/2025,2500,3500,3000,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Coconut Seed,Coconut Seed,FAQ,19/05/2025,6000,7000,6500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Field Pea,Field Pea,FAQ,19/05/2025,2000,3000,2500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Ginger(Dry),Dry,FAQ,19/05/2025,30000,31000,30500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Little gourd (Kundru),Other,FAQ,19/05/2025,2000,3000,2500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Perumbavoor,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,19/05/2025,2000,3000,2500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Banana - Green,Banana - Green,FAQ,19/05/2025,5000,7000,5200,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Cluster beans,Cluster Beans,FAQ,19/05/2025,4500,6000,4800,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Pumpkin,Pumpkin,FAQ,19/05/2025,2200,4000,2400,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Snakeguard,Snakeguard,FAQ,19/05/2025,4300,5000,4500,KERALA,ERNAKULAM,3029.9
KERALA,ERNAKULAM,Thrippunithura,Tomato,Tomato,FAQ,19/05/2025,3500,4000,3700,KERALA,ERNAKULAM,3029.9
KERALA,IDUKKI,Munnar,Papaya,Other,Medium,19/05/2025,3500,4000,4000,KERALA,IDUKKI,3302.5
KERALA,IDUKKI,Munnar,Potato,Other,FAQ,19/05/2025,4000,6000,5000,KERALA,IDUKKI,3302.5
KERALA,IDUKKI,Munnar,Pumpkin,Other,FAQ,19/05/2025,2000,3500,3000,KERALA,IDUKKI,3302.5
KERALA,IDUKKI,Munnar,Tomato,Other,FAQ,19/05/2025,2500,3000,3000,KERALA,IDUKKI,3302.5
KERALA,KANNUR,Kannur,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,3200,3400,3300,,,
KERALA,KANNUR,Thalasserry,Carrot,Carrot,FAQ,19/05/2025,3400,3600,3500,,,
KERALA,KANNUR,Thalasserry,Onion,1st Sort,FAQ,19/05/2025,1800,2100,2000,,,
KERALA,KOTTAYAM,Ettumanoor,Onion,Big,FAQ,19/05/2025,2100,2300,2200,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Ettumanoor,Potato,Potato,FAQ,19/05/2025,3200,3400,3300,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Ettumanoor,Snakeguard,Snakeguard,FAQ,19/05/2025,3700,4000,3800,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Banana - Green,Banana - Green,FAQ,19/05/2025,6000,7000,6500,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,3300,4500,4000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Cauliflower,Other,FAQ,19/05/2025,4000,5000,4500,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Cowpea(Veg),Other,FAQ,19/05/2025,4500,5500,5000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Cucumbar(Kheera),Other,FAQ,19/05/2025,1500,2500,2000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Potato,Other,FAQ,19/05/2025,3300,4500,4000,KERALA,KOTTAYAM,2930.5
KERALA,KOTTAYAM,Pampady,Tomato,Other,FAQ,19/05/2025,2800,4000,3000,KERALA,KOTTAYAM,2930.5
KERALA,KOZHIKODE(CALICUT),Mukkom,Amaranthus,Amaranthus,FAQ,19/05/2025,2400,2800,2600,,,
KERALA,KOZHIKODE(CALICUT),Mukkom,Banana - Green,Banana - Green,FAQ,19/05/2025,3500,4200,4000,,,
KERALA,KOZHIKODE(CALICUT),Mukkom,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,7000,7400,7200,,,
KERALA,KOZHIKODE(CALICUT),Mukkom,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,2400,2600,2500,,,
